name,longitude,latitude,postcode,suburb
Maven Dental QV1 Perth,115.850883,-31.95143,6000,Perth
Trained Physio and Fitness,115.874803,-31.950753,6004,East Perth
Sonic Health Plus,139.499197,-20.705665,4825,Ryan
Green Head Chemist,114.965875,-30.069433,6514,Green Head
Hornsby Fountain Medical Centre,151.100516,-33.703543,2077,Hornsby
Southtown Dental,151.964667,-27.580904,4350,Centenary Heights
Madison Day Surgery,151.100543,-33.7034,2077,Hornsby
Priceline Pharmacy,150.912382,-33.70613,2769,The Ponds
Blood Donors,130.880714,-12.372158,0810,Casuarina
Gold Coast Skin Centre,153.499537,-28.150945,4224,Tugun
Doctors On Broadway,145.011884,-37.717048,3073,Reservoir
Manly Village,153.18576,-27.454501,4179,Manly
Eatons Quality Medical & Skin Cancer,152.962215,-27.337399,4500,Brendale
Rouse Hill Medical & Dental,150.924876,-33.691541,2155,Rouse Hill
Chemist Warehouse,145.171839,-37.841619,3131,Forest Hill
Centreway Dental,144.407775,-38.023018,3212,Lara
Lumus Imaging Forest Hill,145.169849,-37.849088,3131,Forest Hill
Priceline Pharmacy,152.950445,-27.102432,4506,Morayfield
Poditary,150.671984,-35.06989,2540,Vincentia
Orange Eye Centre,149.101559,-33.280299,2800,Orange
Fawkner Health Care,144.960344,-37.700592,3060,Fawkner
IQ Radiology,152.948314,-27.10447,4506,Morayfield
Vincentia Psychologist,150.672217,-35.070598,2540,Vincentia
Your Health Place,145.043297,-37.889676,3163,Glen Huntly
Our Medical Loganholme,153.192988,-27.670358,4129,Loganholme
Northern Podiatry,144.98822,-37.750845,3072,Preston
Mukinbudin Healthcare Centre,118.207206,-30.916544,6479,Mukinbudin
Ohana Wellness Hub,153.190013,-27.670917,4129,Loganholme
Laverty Pathology,150.866411,-32.053533,2337,Scone
Southern Cross Pharmacy,119.329054,-31.232838,6426,Southern Cross
Scone Medical Practice,150.866487,-32.053363,2337,Scone
Weston Dentistry,149.051812,-35.339784,2611,Weston
Small Talk Speech Therapy,151.730932,-32.893344,2304,Mayfield
Rita Singh Family Practice,151.731126,-32.893476,2304,Mayfield
Dougherty's Pharmacy,150.157529,-33.480983,2790,Lithgow
Hopes Pharmacy,150.156097,-33.481597,2790,Lithgow
Coolgardie Health Centre,121.164498,-30.960037,6429,Coolgardie
Southern Cross General Practice,119.327667,-31.232633,6426,Southern Cross
Lithgow Dental,150.154161,-33.482069,2790,Lithgow
Chemist Warehouse,145.39926,-36.383438,3630,Shepparton
Central City Community Health Service,144.960682,-37.806722,3000,Melbourne
Chemist Warehouse,151.058178,-33.925741,2196,Punchbowl
Chemist Warehouse,150.892696,-34.423919,2500,Wollongong
ACE Sports Clinic,145.038456,-37.845002,3144,Malvern
Tamborine Village Medical,153.129608,-27.882324,4270,Tamborine
Raymond McMahon Medical Centre,145.261027,-37.978771,3802,Endeavour Hills
Priceline Pharmacy,151.118135,-33.912396,2193,Canterbury
Tathra Pharmacy,149.980429,-36.726323,2550,Tathra
Guardian,153.002194,-30.641573,2448,Nambucca Heads
Casey Central Pharmacy,145.29987,-38.068139,3805,Narre Warren South
Priceline Pharmacy,137.713827,-33.964504,5554,Kadina
Newbery Chemist,137.628231,-33.93163,5556,Wallaroo
Sunset Skin Cancer and Medical Clinic,114.627718,-28.72257,6530,Glenfield
Pickford Pharmacy,144.968547,-37.797462,3053,Carlton
Melbourne North Medical Clinic,144.958148,-37.804272,3000,Melbourne
Newcore Health,144.96029,-37.807521,3000,Melbourne
Chemist Warehouse,153.278264,-27.585867,4165,Victoria Point
Priceline Pharmacy,144.24225,-36.810199,3555,Kangaroo Flat
My Audiologist,153.237212,-27.509612,4160,Wellington Point
Dr Joseph Rizk,151.171299,-33.888363,2048,Stanmore
Douglass Hanly Moir,151.001823,-33.883125,2162,Chester Hill
Carnes Hill X-ray and Physio,150.843951,-33.936104,2171,Carnes Hill
Spiers Outback Chemist,144.249153,-23.442354,4730,Longreach
Ambassador's Pharmacy,116.145029,-34.241399,6258,Manjimup
Priceline Pharmacy,142.159216,-34.185813,3500,Mildura
Patrick Street Clinic,146.171312,-41.15559,7315,Ulverstone
Hervey Bay dental clinic,152.823418,-25.298701,4655,Urraween
Camp Hill Pharmacy,153.076585,-27.493188,4152,Camp Hill
Albion Pharmacy,144.944977,-37.758867,3055,Brunswick West
Northern Rheumatology,144.944033,-37.764229,3055,Brunswick West
ScriptRite Pharmacy,144.94402,-37.764294,3055,Brunswick West
TerryWhite Chemmart,138.605205,-34.922815,5000,Adelaide
Chemist Warehouse,144.713471,-37.577977,3429,Sunbury
Melbourne Pathology Collection Centre,144.677366,-37.876561,3030,Werribee
Portia Millar,153.436494,-28.049051,4218,Mermaid Beach
Weston Pharmacy,149.052138,-35.341947,2611,Weston
Kurrajong Compounding Pharmacy,150.666519,-33.553638,2758,Kurrajong
OSO Centre,147.352966,-35.116131,2650,Wagga Wagga
The Rural Lung Unit,147.352988,-35.116039,2650,Wagga Wagga
Albury City Pharmacy,146.919876,-36.079818,2640,Albury
Pharmasave Corowa Discount Pharmacy,146.390979,-35.997229,2646,Corowa
Chemist Warehouse,145.063155,-37.982515,3194,Mentone
Discount Pharmacy,145.084562,-37.813103,3103,Balwyn
Kurrajong Natural Medicine Centre,150.665082,-33.554953,2758,Kurrajong
Pharmacy 4 You,144.880109,-37.805764,3012,Kingsville
Chemist Warehouse,144.993429,-38.311199,3936,Safety Beach
Dr. Steve Raymond,151.708626,-32.912845,2299,Lambton
Newcastle Anaesthesia & Perioperative Service,151.708633,-32.912801,2299,Lambton
Mandurah Central Pharmacy,115.720998,-32.533453,6210,Mandurah
Nepean Dermatology,150.714504,-33.76173,2747,Kingswood
Aspendale Pharmacy,145.10254,-38.027148,3195,Aspendale
Community health centre,145.880316,-34.806888,2707,Coleambally
TerryWhite Chemmart,153.011595,-27.477398,4101,South Brisbane
Medical Centre Healthsmart,150.691889,-33.757558,2750,Penrith
Body Dynamics Illawarra,150.913372,-34.334333,2516,Bulli
Helping Hands Osteopathy,145.100983,-38.026075,3195,Aspendale
For Eyes Only,153.011955,-27.477572,4101,West End
Blooms The Chemist,148.299477,-34.313918,2594,Young
Priceline Pharmacy,144.749768,-36.127942,3564,Echuca
Amcal,144.749575,-36.127327,3564,Echuca
Direct Chemist Outlet,152.989855,-27.228369,4503,Dakabin
Family Practice Plus,152.98988,-27.228219,4503,Dakabin
Dakabin Dental,152.989776,-27.228407,4503,Dakabin
Craigieburn Pharmacy,144.940216,-37.597934,3064,Craigieburn
Evan Street Denture Clinic,150.701988,-33.755559,2750,Penrith
Priceline Pharmacy,152.969121,-27.346757,4035,Albany Creek
Chemist Warehouse,145.141329,-38.184708,3199,Frankston South
Chemist Warehouse,144.847193,-37.832474,3025,Altona North
Chemist Warehouse,147.138109,-41.439003,7250,Launceston
Chemist Warehouse,145.091781,-37.893017,3166,Oakleigh
Chemist Warehouse,145.085167,-37.887448,3145,Malvern East
Priceline Pharmacy,149.72087,-34.752342,2580,Goulburn
Priceline Pharmacy,143.860897,-37.56247,3350,Ballarat Central
Emu Plains Medical Practice,150.672427,-33.746319,2750,Emu Plains
Myrtle Bank Dental,138.638399,-34.956924,5064,Myrtle Bank
Chemist Warehouse,145.172155,-37.790676,3109,Doncaster East
Chemist Warehouse,150.695431,-33.751217,2750,Penrith
Chemist Warehouse,145.146189,-37.992172,3173,Keysborough
The Tunstall Pharmacy,145.171292,-37.791132,3109,Doncaster East
Terry White Chemmart,153.053317,-27.552744,4111,Nathan
Polaris Medical Centre,145.048238,-37.713344,3083,Bundoora
Sunshine Central Medical Clinic,144.83181,-37.78554,3020,Sunshine
St Albans Family Doctors Clinic,144.811881,-37.759588,3021,Saint Albans
Mount Surprise Clinic,144.316928,-18.147409,4871,Mount Surprise
Stevensons Chiropractic Clinic,151.726487,-32.932424,2289,Adamstown
Hunter Imaging,151.725283,-32.936,2289,Adamstown
The Fresh Foot Centre,145.298471,-38.021357,3805,Narre Warren
Rowville Medical Clinic,145.252852,-37.927981,3178,Rowville
Amcal,145.252758,-37.928012,3178,Rowville
Artarmon Fine Dental,151.18488,-33.809151,2064,Artarmon
Providence Medical Shoal Bay & Anna Bay,152.083085,-32.777582,2316,Anna Bay
Anna Bay Pharmacy,152.083602,-32.777643,2316,Anna Bay
Anna Bay Specialist Room,152.083506,-32.777623,2316,Anna Bay
Anna Bay Denture Clinic,152.083847,-32.778192,2316,Anna Bay
Pitt Street Medical Centre,150.992606,-33.833145,2160,Holroyd
Cobargo Doctors,149.887999,-36.387342,2550,Cobargo
Tom Price Pharmacy,117.796089,-22.69402,6751,Tom Price
Gregory Street Psychology,147.32627,-42.895717,7005,Sandy Bay
Bayside Medical Centre,147.355854,-42.912378,7005,Sandy Bay
Douglass Hanly Moir Pathology,152.083406,-32.777613,2316,Anna Bay
Cancare Clinic,151.185235,-33.809358,2064,Artarmon
Footprints Podiatry,145.906107,-41.054913,7320,Burnie
TerryWhite Chemmart,151.083234,-33.773244,2121,Epping
Latrobe Family Medical Practice,146.407825,-41.2347,7307,Latrobe
Denture Clinic,153.024032,-27.531142,4105,Moorooka
Woodridge Denture Clinic,153.102556,-27.636064,4114,Logan Central
Osteo Place,153.064487,-27.449547,4171,Bulimba
TerryWhite Chemmart,153.05992,-27.493939,4151,Coorparoo
The Dental Club,152.964907,-27.078375,4510,Caboolture
Chiropractor,153.011114,-27.483493,4101,West End
Neighbourhood Medical,152.979574,-27.463616,4065,Bardon
Norwood Medical Centre,147.17792,-41.456382,7250,Norwood
AllCare Physiotherapy,147.330543,-42.889745,7004,Battery Point
Optical Express,152.871915,-27.647037,4300,Bellbird Park
QML Pathology,152.964419,-27.078447,4510,Caboolture
Smile In The City,144.974408,-37.799594,3053,Carlton
Victorian Aboriginal Health Service Co-operative Ltd,144.975129,-37.79938,3065,Fitzroy
Fitzroy Community Health Centre,144.977145,-37.804945,3065,Fitzroy
David Nolte Pharmacy,144.971869,-37.788418,3054,Carlton North
Chemist Warehouse,144.995632,-37.80962,3067,Abbotsford
Northcote Medical,145.000553,-37.768415,3070,Northcote
South Melbourne Smiles,144.96195,-37.835479,3205,South Melbourne
John Silverii's Pharmacy,144.986599,-37.779852,3068,Fitzroy North
St Leonards Pharmacy,144.717591,-38.171327,3223,St Leonards
St Kilda Road Medical Centre,144.975633,-37.835551,3004,Melbourne
Tribeca Dental,144.985195,-37.810102,3002,East Melbourne
Clifton Hill Dental,144.990029,-37.789329,3068,Clifton Hill
Dentist,144.900861,-37.799671,3011,Footscray
Airlie Women's Clinic,145.04141,-37.853267,3144,Malvern
Low Price Pharmacy,145.082671,-37.709407,3087,Watsonia
Campbellfield Medical Centre,144.959422,-37.687452,3061,Campbellfield
PharmaSave,144.95944,-37.687594,3061,Campbellfield
Brunswick Central Medical Centre,144.961289,-37.773108,3056,Brunswick
Pharmacy 4 Less,143.786301,-37.543868,3350,Lucas
Chemist Warehouse,143.817684,-37.555545,3350,Alfredton
Lygon Everyday Chemist,144.973048,-37.763259,3057,Brunswick East
Chemist Warehouse,145.124105,-38.14359,3199,Frankston
Brunswick Pharmacy,144.961661,-37.768941,3056,Brunswick
Maternal & Child Health Centre,144.99685,-37.699717,3073,Reservoir
Portarlington Pharmacy,144.653632,-38.115262,3223,Portarlington
Carlton North Pharmacy,144.977627,-37.781734,3054,Carlton North
Nicholson Health & Wellness,144.977898,-37.782506,3068,Fitzroy North
Healesville Pharmacy,145.516144,-37.65404,3777,Healesville
Tallangatta Pharmacy,147.178893,-36.21638,3700,Tallangatta
Dorevitch Pathology,145.106195,-37.704062,3088,Greensborough
Dorevitch Pathology,145.15021,-37.712244,3095,Eltham
Hume Medical Centre,144.817617,-37.790222,3020,Sunshine West
T32 Dental,145.150238,-37.788673,3109,Doncaster East
Melbourne Pathology,145.149453,-37.788455,3109,Doncaster East
Doncaster East Denture & Mouthguard Clinic,145.149477,-37.788099,3109,Doncaster East
Dorevitch Pathology,145.148589,-37.78877,3109,Doncaster East
Longevity Medical Centre,145.149421,-37.788447,3109,Doncaster East
Chemist Warehouse,144.983927,-37.801726,3066,Collingwood
Carlton Family Medical,144.970664,-37.797911,3053,Carlton
Core Dental,144.968814,-37.832932,3205,South Melbourne
The Highton Clinic,144.323772,-38.172505,3216,Highton
Syndal Pharmacy,145.148632,-37.87271,3150,Glen Waverley
PharmaSave,145.093127,-37.865657,3147,Ashwood
Domain Road Pharmacy,144.982247,-37.834237,3141,South Yarra
Birregurra Pharmacy,143.786317,-38.337074,3242,Birregurra
Birregurra Community Health Centre,143.786028,-38.336164,3242,Birregurra
Westgarth Pharmacy,144.996903,-37.780668,3070,Northcote
Kerrie Road Pharmacy,145.177922,-37.876266,3150,Glen Waverley
Collingwood Dental Practice,144.983443,-37.808542,3066,Collingwood
Bondi Junction Medical and Dental Centre,151.249513,-33.892798,2022,Bondi Junction
West Heidelberg Medical Surgery,145.042811,-37.748261,3081,Heidelberg West
Dynamic Health Physiotherapy,145.124326,-37.786591,3108,Doncaster
Clifton Hill Chiropractic,144.989688,-37.789499,3068,Clifton Hill
Boroondara Osteopathy,145.071787,-37.793096,3104,Balwyn North
Leapfrog Therapy,145.071277,-37.792999,3104,Balwyn North
Reservoir Medical Centre,145.005942,-37.716086,3073,Reservoir
Australian Red Cross Blood Service,144.962288,-37.816918,3000,Melbourne
Doctors of Northcote,144.998307,-37.771783,3070,Northcote
Victoria Road Medical Centre,145.010496,-37.778362,3070,Northcote
Connect Health + Movement,144.929435,-37.787421,3031,Flemington
Timothy Robinson,144.951818,-37.805587,3003,West Melbourne
The Loch Sport Community Health Centre,147.603142,-38.033167,3851,Loch Sport
Banksia Medical Centre,144.399683,-38.173317,3219,Newcomb
Hildebrand's Compounding Pharmacy,145.137583,-38.163694,3199,Frankston
Hearing Australia,141.604006,-38.345255,3305,Portland
House Of Derma,115.744815,-32.056506,6160,Fremantle
TerryWhite Chemmart,144.170411,-38.044344,3331,Bannockburn
Oral Surgery Ourimbah,151.369248,-33.360889,2258,Ourimbah
Wholehealth Pharmacy and Healthfoods,153.002974,-27.483132,4101,West End
Oberon Medical Centre,149.855082,-33.704089,2787,Oberon
Dr Susan Schlicht,145.095989,-37.849449,3125,Burwood
Coffey,153.035578,-27.480858,4169,Kangaroo Point
Warren Family Health Centre,147.837665,-31.700087,2824,Warren
Health Clinic,136.39201,-13.218659,,
Northern Suburbs Medical Service,147.132398,-41.404338,7248,Mowbray
Sensational Healing Occupational Therapy,152.811829,-27.698109,4306,South Ripley
View Street Medical,115.857316,-31.931499,6006,North Perth
F. M. Davidson,151.194446,-33.929781,2020,Mascot
Blooms The Chemist,149.232983,-35.351736,2620,Queanbeyan
Brindabella Family Practice,149.232114,-35.352226,2620,Queanbeyan
Chemist Warehouse,153.030558,-27.393868,4031,Kedron
Great Smiles,153.030738,-27.386417,4032,Chermside
Chermside Pediatric Dental Care,153.030753,-27.386472,4032,Chermside
Endontics Chermside,153.030769,-27.386567,4032,Chermside
Dr Martin Jest Dental Surgery,153.030713,-27.386305,4032,Chermside
Michael Schnabl Physiotherapy and Sports Injury Centre,151.270859,-33.888377,2026,Bondi Beach
SILK Laser Clinics Cockburn,115.857722,-32.13233,6164,Success
National Pharmacies,138.747942,-34.595077,5118,Gawler
Doctors on Clyde,145.336174,-38.075786,3978,Clyde North
TerryWhite Chemmart,145.336288,-38.075758,3978,Clyde North
Hunter Street Eye Specialists,150.998923,-33.815316,2150,Parramatta
Ashley & Ruth Grace,138.74896,-34.597422,5118,Gawler
Aim Dental Group,118.276241,-31.4818,6415,Merredin
Chemist Warehouse,145.213788,-37.987432,3175,Dandenong
Sherwood Smiles,152.982182,-27.532476,4075,Sherwood
Priceline Pharmacy,144.897429,-37.800807,3011,Footscray
QML Pathology,151.924954,-27.542803,4350,Wilsonton
Sullivan Nicolaides,151.925063,-27.542806,4350,Wilsonton
Bodytrack Exercise Physiology,152.981815,-27.532155,4075,Sherwood
Queensland Foot Centres,152.982085,-27.532461,4075,Sherwood
Forest Chiropractic Centre,151.203433,-33.759976,2087,Forestville
TerryWhite Chemmart,145.105326,-37.820206,3127,Mont Albert
Mullanes Pharmacy,151.072885,-33.97995,2223,Oatley
Gippsland Physiotherapy Group,145.858447,-38.136631,3818,Drouin
New Life,145.214927,-37.989799,3175,Dandenong
Uni Radiology,145.215442,-37.989537,3175,Dandenong
Iron Supplements,145.213923,-37.990049,3175,Dandenong
Dandenong Central Pharmacy,145.21541,-37.987514,3175,Dandenong
Dandenong City Clinic,145.21493,-37.988985,3175,Dandenong
Modern Medical,145.214961,-37.98991,3175,Dandenong
Langton Medical Centre,145.21637,-37.988444,3175,Dandenong
Seville Village Pharmacy,145.459156,-37.778145,3139,Seville
Adawn,144.978192,-37.778479,3057,Brunswick East
QML Woombye,152.965742,-26.660128,4559,Woombye
Toorak Village Dental Care,145.010467,-37.842366,3142,Toorak
Seed Psychology,144.978183,-37.778306,3057,Brunswick East
Salt Caves,151.946612,-27.568472,4350,Toowoomba City
Dr. Steven Rostkier,145.082578,-37.812646,3103,Balwyn
Australian Red Cross Blood Service,138.53143,-34.905876,5025,Kidman Park
The Urunga Pharmacy,153.021372,-30.49584,2455,Urunga
North Burnett Health Centre,151.608843,-25.624789,4625,Gayndah
Serenity Smiles Dental,151.067823,-33.774359,2121,Epping
Dentist On Bourke,151.214405,-33.892478,2016,Redfern
Laverty Pathology,153.020746,-30.496075,2455,Urunga
Acunique Health,153.020618,-30.495985,2455,Urunga
Taylor Made Outcomes,150.897142,-34.372766,2518,Corrimal
Pathways Penrith,150.702409,-33.753597,2750,Penrith
Reform Podiatry,150.697801,-34.054715,2570,Camden
Rise Up Psychological Services,151.126072,-33.931738,2207,Bardwell Park
Subiaco Dental,115.82412,-31.949458,6008,Subiaco
Morrin Dental,151.779786,-32.92652,2300,Newcastle
comopharmacy,151.061919,-34.00404,2226,Como
Dental Care Plus,151.239964,-33.91378,2031,Randwick
Randwick Community Pharmacy,151.24001,-33.914656,2031,Randwick
Full Face Orthodontics,151.242491,-33.92008,2031,Randwick
Randwick Dental Centre,151.240916,-33.916095,2031,Randwick
Pacific Smiles,151.527138,-32.715895,2320,Rutherford
Kanwal Village Medical Centre,151.493178,-33.254047,2259,Kanwal
Amcal+ Pharmacy Kanwal Village,151.492884,-33.253591,2259,Kanwal
Hawkesbury Road Family Medical Centre,150.985022,-33.813082,2145,Westmead
Drummoyne Dental Practice,151.153524,-33.851289,2047,Drummoyne
Westmead Doctors,150.979421,-33.803851,2145,Westmead
Como Medical Practice,151.061926,-34.004,2226,Como
Padstow Parade Clinic,151.032274,-33.952779,2211,Padstow
Chemist Warehouse,151.247551,-33.892099,2022,Bondi Junction
Orthodontist,149.909849,-36.889347,2548,Merimbula
Kingsford Family Dental Centre,151.227671,-33.924059,2032,Kingsford
Kingsford Denture Clinic,151.227774,-33.924464,2032,Kingsford
Miracle Removable Dentures,151.223104,-33.90951,2033,Kensington
1OO1,151.186465,-33.794372,2067,Chatswood
Oscar Wylee,115.747201,-32.054372,6160,Fremantle
Back in Motion Health Group,145.111047,-38.016881,3195,Aspendale Gardens
Hello Physio,153.19814,-27.723821,4207,Mount Warren Park
Belmore Road Chiropractic Centre,151.239976,-33.913771,2031,Randwick
"Optometrist, Dentist, Doctor",151.240974,-33.916194,2031,Randwick
Rutherford Physiotherapy & Sports Injuries,151.527363,-32.716321,2320,Rutherford
Bump Baby Imaging,151.528044,-32.715222,2320,Rutherford
Sydney Spine & Pelvis Physiotherapy Centre,151.150711,-33.853805,2047,Drummoyne
Laverty Pathology,150.98813,-33.807153,2145,Westmead
Midical Centre,151.223415,-33.91097,2033,Kensington
Chinses Medicine Acupuncture Massage,151.223498,-33.911571,2033,Kensington
South Sydney Sports Medicine,151.223121,-33.909377,2033,Kensington
The Centre Pharmacy Kootingal,151.054655,-31.057958,2352,Kootingal
Women's Health Centre,151.032421,-33.917156,2200,Bankstown
Amcal,149.841383,-29.46182,2400,Moree
